subject_nr,count_trial,tot_dist,max_abs_dev,avg_abs_dev,AUC,Condition,Exemplar
3,11,3118.3538283627618,686.6216713812793,94.42383681658977,223373.1329398469,Atypical,Pinguin
3,12,2069.6977699554827,849.0209751277987,188.27661568172013,499195.5,Typical,Katze
3,13,1079.5016408990123,58.06054400661438,9.157211490162009,30900.93623260293,Typical,Loewe
3,14,5241.833446452683,972.4463273256046,231.58830353929378,388665.9067393573,Atypical,Seeloewe
3,16,1121.0567524845485,126.14300210724474,33.482917875608024,72342.32850989673,Atypical,Aal
3,17,1171.8183377919781,47.03482936226328,10.24028651763437,31908.890469525097,Typical,Lachs
3,18,1524.1274822675084,419.16996695543776,43.50460605286636,233116.79802439053,Typical,Klapperschlange
3,19,1127.972919888428,72.69895985606429,16.46572840255231,55383.49999999994,Typical,Goldfisch
4,1,1150.2300236428384,131.56079197246922,47.458201773977244,96718.99999999984,Typical,Katze
4,2,2915.054389611733,865.8900305005525,248.40951814911304,178569.6702420717,Atypical,Fledermaus
4,3,1216.3733968874192,189.26708997449037,39.77402238206473,100422.70650217321,Typical,Kaninchen
4,4,1167.802325261344,109.63537523304677,30.32433931231509,67762.00535085757,Typical,Spatz
4,5,1181.9162389960777,245.81403739377583,36.22612554559001,136396.51715753178,Typical,Loewe
4,6,1117.6425128152287,179.25008916245156,33.4131702892236,119374.4999999998,Typical,Hund
4,7,3802.66380881802,922.1509930967275,248.85610328305674,343477.984902723,Atypical,Wal
4,8,1118.0203893663308,172.84702287549635,33.4460405575445,95512.9899861884,Typical,Alligator
4,9,2568.3902498971124,1033.936803819847,350.81405726918143,367719.9711122757,Atypical,Aal
4,10,1131.6272115442139,187.2976978195486,34.30869059202784,126666.38253978938,Typical,Lachs
4,11,1060.8144979784138,120.08167690295227,20.28210689348334,73777.99999999983,Typical,Goldfisch
4,12,2336.854833809401,1015.2519024258709,313.49891906297734,449936,Typical,Falke
4,13,1607.499596206014,464.1425960775793,89.22369567010426,206681.4828207088,Typical,Pferd
4,14,1137.5407627174475,87.40588661230771,23.550027704391212,43610.702743981186,Typical,Chamaeleon
4,15,1646.7266304200425,240.20015895545717,45.76410239271827,46308.620380494176,Atypical,Schmetterling
4,16,2626.873931291112,910.5150343587013,380.4419865491952,458887.4999999998,Typical,Klapperschlange
4,17,1829.0872884922162,674.0821569045559,204.22825448875622,406935.0638276873,Atypical,Seeloewe
4,18,1775.3441517962283,271.19256956631614,61.49841987821889,172263.0474877785,Typical,Hai
5,1,1823.6994880447699,728.0284527619756,197.64291653832976,307093.2811799113,Atypical,Fledermaus
5,2,1443.8925384136655,139.4809688126778,14.928898098648729,108609.22848690502,Typical,Spatz
5,3,1115.8078162865756,190.78985320899255,29.420037518364357,78586.81405856891,Typical,Goldfisch
5,4,1127.316483696903,173.9955818671968,22.171564160902744,88708.86705051974,Typical,Loewe
5,5,1053.5834809045036,105.75293191846703,27.61594172324261,64278.32887826293,Typical,Katze
5,6,1258.834782462135,198.48034075257212,37.03324157124479,118767.02595581915,Typical,Alligator
5,7,1732.7243166786,550.0985772632417,155.05779592796026,285361.85736335604,Atypical,Wal
5,8,1137.4206515305812,189.78851959537246,40.33993238315318,106540.34434846602,Typical,Lachs
5,9,4400.515207532451,882.6334595105601,295.24705685420406,161058.0261541491,Atypical,Pinguin
5,10,990.5750923378774,31.01609231262904,5.022768165018769,15382.2051702396,Typical,Hund
5,11,1285.6372434015095,341.9362845714387,80.22897061642728,132728.69740465586,Typical,Chamaeleon
5,12,1064.576592085487,70.89213396361816,18.739990473972217,38942.5994594924,Atypical,Aal
5,13,982.9857427547114,112.99529944712134,17.94113407202155,54211.581290588605,Typical,Kaninchen
5,14,1057.3907959084572,61.663444395434865,10.917626975882747,32383.457767040916,Typical,Pferd
5,15,1053.7485894512051,66.518436688022,14.238185894941106,35585.30073291826,Typical,Klapperschlange
5,16,2894.0164611222317,944.621642247121,302.4022818482216,228854.39709385106,Typical,Falke
5,17,1041.6046630954925,48.03107196580275,8.292296271577948,37220.50000000003,Typical,Hai
5,18,998.0021698340669,16.63185030412683,5.952327771583231,6492.102422439429,Atypical,Seeloewe
5,19,1127.7769294599236,114.39316094607945,27.6897154760102,46627.09939162089,Atypical,Schmetterling
6,1,1650.7691041384683,464.8991017921648,90.38782548000792,275254.3537117904,Atypical,Schmetterling
6,2,1092.7747484222562,7.855920973275403,1.7928900807028196,3588.5204664526373,Typical,Katze
6,3,2262.1927409655877,938.3942420975413,368.7013994511873,604660.5000000001,Typical,Chamaeleon
6,4,953.1010762583771,10.022057152780334,1.9760060345176846,4509.100569456781,Typical,Goldfisch
6,5,1045.5858057822434,48.48179511009823,10.862789511660175,33776.07867173848,Typical,Hund
6,6,5134.21145309176,1093.6316821835062,430.9540284924401,562160.2107185497,Atypical,Fledermaus
6,7,1365.228693360514,195.83803846469206,50.59678848461731,132018.77734519422,Typical,Spatz
6,8,1033.0088270181818,111.77742453000454,20.098033790403303,33536.71830028326,Atypical,Seeloewe
6,9,1298.031430534825,273.55303376865805,54.637140129205505,157177.72730278736,Typical,Pferd
6,10,2384.002582311545,1076.224025927503,580.3420183037733,526527.5,Atypical,Pinguin
6,11,923.9650233561559,84.83620270721912,16.39588319672091,51009.000000000124,Typical,Loewe
6,12,1123.1501794665821,38.146183155655876,5.862202650661386,23219.66042321585,Typical,Kaninchen
6,13,2354.9745649313672,991.6091266238809,473.88308436238657,566454.9746120446,Atypical,Wal
6,14,1165.2552268423008,71.20606188747706,11.849910188888181,33966.58147154787,Typical,Alligator
6,15,1073.3243613619504,45.561438739652885,7.1294631304929705,28217.77003549413,Atypical,Aal
6,16,1335.7870400921815,205.4075375354812,32.10053136211793,149048.50000000006,Typical,Hai
6,17,5573.484797829893,1019.6153238223435,395.8832910484162,17767.777026121847,Typical,Klapperschlange
6,18,1095.299402799537,61.938884078942465,9.388109017575138,39084.49999999993,Typical,Falke
6,19,1009.8125391845592,5.48759271336192,0.5243761022610388,1715.5107318721994,Typical,Lachs
7,1,1252.550269011998,35.46823412757004,4.723562150367371,19981.199102159666,Typical,Hund
7,2,1537.7881358712825,544.1070897631417,128.60436234762628,204539.92332441642,Typical,Loewe
7,3,1050.3985492686638,147.2735688768665,52.31858144149234,101419.5,Typical,Pferd
7,4,1048.2656968447152,53.58240263030768,12.642571996291776,22111.3837909429,Typical,Goldfisch
7,5,1109.8591068593857,61.865177914810886,18.537733038834226,29034.256437516608,Typical,Kaninchen
7,6,1145.5430337341618,125.86108201661975,22.545305974230573,45809.5676023352,Typical,Spatz
7,7,1167.5676392519063,103.33222087704303,28.73688919911672,65462.39550852593,Typical,Lachs
7,8,2668.5381689658407,959.7308831630155,497.2947014946627,543536,Atypical,Pinguin
7,9,2191.288220885594,855.8241024043905,225.5618862522565,270725.50000000006,Typical,Katze
7,10,1177.0626167799649,281.2117316696681,65.62243204346366,157152.5,Typical,Alligator
7,11,1129.688045424471,231.79489704799963,52.64248837250848,146290.4999999999,Atypical,Aal
7,12,1026.0503404334447,74.82747936646103,20.320061901767197,38547.99999999999,Typical,Chamaeleon
7,13,1050.2977340573716,27.911325365024283,5.223156098831988,12614.95637446415,Atypical,Seeloewe
7,14,1101.5284954815472,90.71362627326425,23.19627585553252,53325.346949321945,Typical,Klapperschlange
7,15,965.2083353171957,35.152071476932846,9.954427833061356,17521.823925874753,Atypical,Fledermaus
7,16,1868.4624378294754,724.2274611030857,196.81863752739767,433598.99999999994,Atypical,Schmetterling
7,17,1582.3306355418401,582.4209109101621,142.97105420584933,345809.4999999999,Typical,Hai
7,18,1062.6918714677677,68.86923726662553,13.087028943875383,41504.08063838725,Typical,Falke
7,19,2081.871656667409,877.0287977817954,344.05775509226925,435991.49999999994,Atypical,Wal
8,1,1069.157685629155,18.411297687597852,1.7570151835297354,10133.993158504061,Atypical,Pinguin
8,2,1052.8734844834985,134.35490932511186,15.088946837244716,56468.82478424087,Typical,Klapperschlange
8,4,1075.7277158701347,73.95765019656027,4.717645201366287,44124.791617143776,Atypical,Wal
8,5,1070.1753594274242,92.37623077021644,5.048106296299982,62945.41853702149,Atypical,Schmetterling
8,7,1027.4223132333232,77.94494707723845,16.88907859141036,38501.49999999996,Typical,Spatz
8,8,2622.0955778039047,989.5318435774701,268.9288338912745,181128.4819395651,Typical,Kaninchen
8,9,1253.1405951495897,128.51421672181772,18.718265435678468,84863.49999999999,Typical,Lachs
8,10,1009.1203360720486,47.811923353740156,4.4020071874029485,12198.238772809998,Typical,Loewe
8,11,982.8216770916969,29.120263269848408,5.027524343231806,16514.286377132394,Typical,Alligator
8,12,1054.436713689971,24.815908926724603,3.464387544098133,9564.301517704787,Typical,Falke
8,13,1074.1692826164558,57.587850511708496,16.894310820798342,20672.413766558795,Typical,Hai
8,14,1076.484029079804,37.00862873348058,5.883329893922977,16401.230093357237,Typical,Pferd
8,15,1005.5603492662289,40.683975810161144,6.055026815069558,21909.884347995125,Typical,Hund
8,16,1045.6523462857442,91.97199347244225,11.97826459602745,49989.14245408925,Atypical,Aal
8,17,1060.5193727936678,87.05284056412404,12.195356402572267,50872.73775628226,Typical,Chamaeleon
8,18,1075.0562838352146,88.57708248380919,10.298816901796057,50213.91428466168,Atypical,Seeloewe
8,19,1838.3380208115339,716.4686253885263,171.04378146636333,300112.2232596927,Typical,Goldfisch
9,1,1092.0764383324515,74.20550080162654,7.302944639579313,36134.40445385509,Typical,Goldfisch
9,2,1029.716786428827,39.603268558623995,8.31692157087595,16236.778764181956,Typical,Katze
9,3,1070.5186627855655,96.35632468942185,21.27575483594766,47211.601875316694,Typical,Alligator
9,4,1094.3219887175878,123.42466312922232,21.035073423875627,71570.23548056664,Typical,Pferd
9,5,1074.0120068829065,106.3761711840595,10.062817509232556,66580.71083824134,Atypical,Schmetterling
9,7,1315.1730715610117,146.48021508297188,20.869378651311838,125206.54036763382,Typical,Chamaeleon
9,9,1103.4621583670666,114.88000926674579,20.153718173399643,47097.88047413142,Atypical,Aal
9,11,1019.5049601457806,48.29687937641532,17.600509708800846,30490.999999999985,Atypical,Pinguin
9,12,2480.867064184121,996.3424372824263,321.9985452969403,493614.6287141217,Typical,Klapperschlange
9,13,1165.6767063899902,95.1719099164626,19.295813404360448,50092.04334530534,Typical,Falke
9,14,2040.6169418840807,839.9602319652325,214.45538801115856,501780.50000000006,Typical,Spatz
9,15,2884.8104404875953,976.0644287534387,178.83815051404605,177136,Typical,Loewe
9,16,1482.5328722955219,252.2826157769693,91.02905661044288,91846.11731274037,Typical,Lachs
9,17,1121.794415144709,87.35171239877246,14.564564775522543,39055.06470935882,Typical,Kaninchen
9,19,1325.4857054921204,220.64185522996416,33.70095883087557,139491.36681576355,Typical,Hund
10,1,1086.8346795504067,85.33933108669686,12.487714812175216,51446.32342643876,Typical,Hai
10,2,1717.9449433146353,667.7089431170143,147.39734095864117,334665.49999999994,Typical,Loewe
10,3,1285.8307077181596,54.180145527401805,12.106733596137014,30745.70743061867,Typical,Klapperschlange
10,4,1039.2937969552165,57.87813030876782,8.558228899033631,30691.547827660463,Atypical,Seeloewe
10,5,1073.6179526179394,35.223351056315266,3.9010570651678904,11331.298450713593,Typical,Spatz
10,6,1128.023110895572,199.48271769406801,30.30591359144557,106348.99999999987,Typical,Alligator
10,7,1045.1776300326133,87.24943609369393,6.665325870006988,51864.68310359828,Atypical,Aal
10,8,1078.2908175245875,67.31727113987057,12.325608820925234,20478.447295052094,Atypical,Pinguin
10,9,1010.5992915533701,94.08093190207703,13.028698357864734,54243.99999999999,Typical,Hund
10,10,1036.0493690435824,123.24683526100699,27.457537081436932,77388.35524231016,Typical,Lachs
10,11,1032.2501720069909,23.39276529198338,3.6562367519560786,15225.475673499204,Typical,Kaninchen
10,12,1012.0632408760854,35.82756994363291,9.022675900055283,19502.171518513645,Typical,Pferd
10,13,1083.5790351188823,150.20997802243028,20.05614094709415,87856.25874176627,Typical,Falke
10,14,1101.5621160818923,65.54382335039989,6.179791704375156,30775.68349652634,Typical,Katze
10,15,1260.4112352649868,271.2732107611263,94.17096694878913,111347.5,Atypical,Schmetterling
10,16,1075.9661688988017,64.45571152469006,7.7550673153789305,34897.6646347289,Typical,Goldfisch
10,17,1086.038384986895,63.73258825815429,13.430931154811697,46029.49999999995,Typical,Chamaeleon
10,18,1529.024010189529,504.86620574635066,131.69691059457568,295971.4303391737,Atypical,Fledermaus
10,19,1657.1684828456814,585.0841290597737,147.74330743003475,267023.4998151569,Atypical,Wal
11,1,1244.1241240704658,255.44179158292886,45.89610846980104,99962.05934161654,Typical,Loewe
11,2,1087.283191425913,40.283427416080826,9.963426227635045,24187.011074752725,Typical,Chamaeleon
11,3,2015.793886479158,611.2695097470496,43.1119064016836,223399.51204864762,Typical,Spatz
11,4,1040.9757762402592,62.31068968826753,12.73452450951089,30726.70877136196,Typical,Katze
11,5,1002.2973712297043,61.113855713573656,7.304542707106886,31400.921009853017,Typical,Lachs
11,6,989.9766256293052,50.96709474500247,5.309427535077388,27477.52392571107,Typical,Klapperschlange
11,7,2139.0050759819865,843.7730613430231,307.87276285628167,347378.0635945739,Atypical,Seeloewe
11,8,1576.0571526369415,591.5268602608955,77.00431321886778,292949.00000000006,Typical,Falke
11,9,1063.6804915329858,113.4118276082664,21.06950136439521,68260.00000000004,Typical,Alligator
11,10,2334.74718343411,881.8131974802753,624.8331883622276,466953.11865771806,Atypical,Aal
11,11,1021.8227199986625,97.87257567740701,15.561178448412933,55087.05738816293,Typical,Goldfisch
11,12,1153.6814359244408,111.16578258796409,22.926373889507776,80843.00000000001,Atypical,Pinguin
11,13,1141.2052850860618,150.7019500910379,10.686485749200687,61830.12349523385,Atypical,Fledermaus
11,14,1681.1874347807798,542.1254853511915,119.56275394455909,278316.99127870344,Atypical,Schmetterling
11,15,1072.602250560354,202.5618037579521,12.730391084859365,115587.00000000012,Atypical,Wal
11,16,1006.7438280350674,79.5122325302921,13.338763988720936,46398.158536585455,Typical,Pferd
11,17,1301.3282671166353,41.05677581118154,21.198730936158864,19518.372139289393,Typical,Kaninchen
11,18,1042.675616391823,109.12504964086061,13.491704382130093,51148.68453053124,Typical,Hund
11,19,1361.1955384391522,155.06476051669506,13.895742480352906,103196.5011107164,Typical,Hai
12,1,1532.1730692648896,22.475386446661275,5.134730381683096,15491.60834863396,Typical,Katze
12,2,1303.919052656769,123.47147310801367,16.207173583962682,61995.31168245648,Typical,Kaninchen
12,3,1151.0031752144607,22.31222606534419,3.139961149202978,9822.06171300336,Typical,Spatz
12,4,1546.9975398518052,460.44680501055836,42.68603285768751,223020.5,Atypical,Pinguin
12,5,963.3598806786456,51.48672813242018,22.05224689294172,19963.670757251264,Typical,Hund
12,6,1292.0478461796408,177.93154446220177,25.494424141871047,42055.56882911158,Typical,Hai
12,7,1304.4289212922024,28.53709551175873,2.5418175595687256,19309.482659539124,Typical,Chamaeleon
12,8,1208.7987879531963,270.8923111684981,121.45258405971644,99035.99999999996,Typical,Pferd
12,9,999.3145687963255,71.70202165749532,40.890002206631664,43089.999999999956,Atypical,Aal
12,10,1214.0545442895152,73.11015300626701,20.869613311913994,34110.765777322835,Atypical,Seeloewe
12,11,1110.1975564743302,22.467111419540572,4.284830138475038,15618.478179402615,Typical,Loewe
12,12,1063.087730253256,77.25040817363976,10.633603005680351,41085.49999999996,Typical,Lachs
12,14,1237.3875622167059,157.79164136175854,26.472085314523266,54142.75448287244,Atypical,Schmetterling
12,15,1374.0727121057785,100.62090134407109,19.37850329554217,64810.291173477315,Typical,Alligator
12,17,2677.360784002307,1181.7513648064778,278.087718038969,727490.0000000001,Atypical,Wal
12,18,1420.9663905771872,27.210402991820615,10.110166025114497,15034.09213107604,Typical,Goldfisch
12,19,2977.680811224531,103.55508573539436,28.8626075524629,68892.38529132062,Typical,Falke
13,1,2190.2773693893473,838.5735166794545,231.25054166007797,221919.83939071436,Atypical,Wal
13,2,1301.9797350822528,234.06622389009715,49.263038484934114,82272.19584455747,Typical,Chamaeleon
13,3,2914.66134336336,892.4082325456976,161.37961440507164,124634.75513526848,Atypical,Aal
13,4,1400.31224888876,305.49560956634076,111.64487554327577,135631.4999999998,Typical,Katze
13,5,1165.3288400529393,147.95587332995666,51.54102176492084,71899.90143396225,Typical,Spatz
13,6,1155.3749358917946,96.9302227704143,40.21035149778828,55916.03175787941,Typical,Goldfisch
13,7,1021.408867799328,55.55661477635212,8.439188850039326,29567.446439300795,Typical,Loewe
13,8,1327.789945289978,157.1559186523343,72.09391690210194,74028.58146292061,Typical,Hai
13,9,1293.7941052231304,133.41146432417239,37.85197640237176,88441.23847075204,Typical,Hund
13,10,1036.3744806545321,95.18200375473464,34.776679038988554,31224.401516721995,Atypical,Schmetterling
13,11,1017.1175789073596,104.65528011624636,44.768870359837535,44933.35244900068,Atypical,Seeloewe
13,12,2474.7046047896124,945.7062558067157,372.4667394067482,367788.99999999977,Typical,Klapperschlange
13,13,974.9632461914002,139.937653694125,14.744151694454134,73869.83778286539,Typical,Pferd
13,14,1238.4042818200373,208.47747075578175,58.47170964388632,109389.19629759762,Typical,Falke
13,15,1349.176336699079,299.57055515677274,117.21604123394478,114648.10021795944,Atypical,Fledermaus
13,16,1095.2741112096696,51.83145118844067,9.232353426583058,16658.750656410662,Atypical,Pinguin
13,17,1189.4600964995668,205.69230534228677,124.90793989585177,94801.66979705935,Typical,Alligator
13,18,947.0000617469802,103.67378104818012,37.88273125239838,64849.59716087232,Typical,Lachs
13,19,1074.0762607010565,92.55250387745076,39.47511788945422,48801.92488789023,Typical,Kaninchen
14,1,1182.8012423324246,194.49758593118221,37.448014325108154,121584.9397777203,Typical,Klapperschlange
14,2,1117.8366268072893,207.107340773932,79.25850796098689,102878.17995591435,Typical,Lachs
14,3,1006.9129123845395,47.00622688382529,7.602595691467077,23174.258249641323,Typical,Goldfisch
14,4,1015.6777723164076,38.47405459045905,11.10628617619716,21975.999999999924,Typical,Loewe
14,6,1138.2050793907952,126.28926149584669,52.07047579482777,84712.00000000003,Typical,Falke
14,7,2207.7549603365123,900.5331350971072,414.32313395905095,293109.28045063827,Typical,Kaninchen
14,8,1823.450178509968,788.8498018348291,209.6382558460727,331375.593136684,Atypical,Fledermaus
14,9,1640.4310339239623,405.6242973209994,50.060528513869265,208631.60626593485,Typical,Hund
14,10,1114.7978480467625,40.97098878904802,7.439566937677616,19241.84992190145,Typical,Spatz
14,11,1239.7827278704099,256.75085732594914,69.14929841180091,119883.5996847309,Typical,Pferd
14,13,2069.637948502648,865.6425728873364,193.1731351242214,473081.0615022053,Atypical,Wal
14,14,1124.8175713172934,98.6714836944268,32.61702402547796,80171.9482017778,Atypical,Seeloewe
14,15,972.98572680956,30.432156158096234,6.855251483762167,17697.53077134817,Typical,Chamaeleon
14,16,1021.9228007074794,58.497618554362475,10.011221696714511,33204.31956228643,Typical,Hai
14,17,1132.807800638979,199.82306466405217,64.53266774296677,68225.38555148132,Typical,Alligator
14,18,2158.273882973371,906.6773979443199,222.49531741997072,469783.80353144044,Atypical,Schmetterling
14,19,1000.7559774473729,49.211722206140024,16.938930179392916,28775.186660608593,Atypical,Pinguin
15,1,1063.5773323767107,27.261362412378446,3.2964835393641083,16946.2163319279,Typical,Spatz
15,2,989.5797051520891,101.00948252584607,23.949894305239916,68162.71782327854,Typical,Katze
15,3,2390.8368688327287,1015.1916530745577,403.98023305996117,503518.99999999977,Atypical,Wal
15,4,1144.7113305949777,213.7020638341667,37.59707033831485,135673.99999999988,Typical,Pferd
15,6,1111.5171771709643,36.997116774102764,4.636425984309589,21754.214776558016,Typical,Loewe
15,7,1273.6759461134222,205.9951279721464,50.945547086897314,67610.89306947071,Typical,Chamaeleon
15,8,2231.1355721588416,923.9156013967404,409.82105243385706,355657.9762065117,Typical,Klapperschlange
15,9,1119.8861366390342,161.65057798883768,22.1038045593205,120267.34087314147,Typical,Kaninchen
15,10,1066.1188348574058,97.15140213553411,9.992748288799525,63513.999999999774,Typical,Lachs
15,12,1019.8883822437612,81.15309236352195,10.41889190540739,39834.76863760016,Typical,Goldfisch
15,13,1039.5890653628753,73.53275744243746,9.959597850294601,41887.49999999982,Atypical,Aal
15,14,1011.2081957595996,32.65627453220759,3.288695833024111,14214.012525709026,Typical,Alligator
15,15,1027.578992493451,82.98082010281277,8.979731887775463,46448.072676543125,Typical,Hai
15,16,995.0518628125906,25.815589754499683,2.181106440075535,14993.266118783544,Atypical,Schmetterling
15,17,979.5499668642268,36.46946531999026,4.475582684756225,16321.186043280433,Atypical,Fledermaus
15,18,1037.9430670630632,108.93474695050298,14.305755948993285,63160.999999999985,Typical,Falke
15,19,1896.9192741798495,768.989232889011,157.17866119289113,439535,Typical,Hund
16,1,2477.474092852412,525.2672838788914,245.56163022542574,219925.49999999983,Typical,Katze
16,2,995.7389468553581,125.18964089963228,38.59142413653537,52177.95854821622,Typical,Spatz
16,3,3260.955763689483,951.0595461615223,174.61658493855438,134005.99999999988,Typical,Pferd
16,4,1260.0376623894556,46.7435433135111,7.075901370109527,29362.428005248108,Typical,Hund
16,5,1412.8030823993415,316.2619162130125,83.48593432083047,161658.49999999994,Typical,Hai
16,7,1011.293207236747,60.255160334250206,13.401623190170824,26981.5151012664,Typical,Chamaeleon
16,8,2198.571539581064,905.5661972553041,279.3321791398987,344461.6036130163,Atypical,Fledermaus
16,9,1221.8011118229024,157.9226788061343,25.355864812791616,83950.32688541836,Typical,Klapperschlange
16,10,1602.6838654714782,370.72663085535265,136.38639752406013,215201.9486555647,Atypical,Schmetterling
16,11,1086.810090615603,120.61489745173623,25.334049840497144,38625.83545094329,Typical,Alligator
16,14,1077.5195638845605,50.612090990978885,7.893652666322207,25987.11686469306,Atypical,Pinguin
16,16,2005.296183539546,874.6712966074585,238.8564240140339,415243.99999999994,Typical,Loewe
16,17,1109.143440334114,70.77226441956662,26.730577052155777,24286.577561979488,Typical,Goldfisch
16,18,1066.7187558669139,80.76100409492543,26.634700688080542,29510.44743098414,Typical,Kaninchen
16,19,1800.5433090083582,655.1902954503673,225.3263538250486,388176.5,Typical,Lachs
17,1,1404.3236030751034,180.80399649486426,28.02697482158144,51161.99062514232,Typical,Loewe
17,2,1067.5382609435592,74.34603527732398,8.142803843306762,45133.69600618482,Atypical,Fledermaus
17,3,1070.560500905015,63.08313860334758,4.4708141190200825,41302.56927579365,Typical,Lachs
17,4,1159.6548564532143,49.25446286669575,1.8266429802616784,25062.32136825287,Atypical,Seeloewe
17,5,1200.3292871998203,154.27307520297543,3.7803343768439834,112254.62039960978,Atypical,Aal
17,6,1195.2217294625916,142.05097112766987,22.56153599661385,107522.50000000025,Typical,Chamaeleon
17,7,957.0673422658372,63.97552634421211,12.418493776149226,32605.32216078446,Typical,Alligator
17,8,1230.359338415449,309.7963846144115,40.30986274640182,210543.5,Typical,Kaninchen
17,9,1396.7190831173093,332.01803522659304,39.06751944647437,254755.50000000003,Typical,Goldfisch
17,10,1230.5287034398714,124.8003040264476,17.827908270561373,88505.4025339819,Typical,Pferd
17,11,1279.6339313612134,232.3727436488347,18.535223029105037,172931.0101436108,Atypical,Schmetterling
17,12,1038.6840090187861,118.83834080756463,13.099506232080305,48103.84769096596,Typical,Falke
17,13,1527.65748232339,82.10158954389203,5.053735198533814,68443.79879154016,Atypical,Pinguin
17,14,1049.5705212508124,49.8977881090172,5.455767622469516,31168.643520098216,Atypical,Wal
17,15,1212.062784812348,91.07887911061886,10.389987428990466,70204.72847474285,Typical,Katze
